Origin_clean,Asylum_clean,Value,origin_lon,origin_lat,asylum_lon,asylum_lat
Dominican Republic,Canada,3000010900,,,-98.14238137209698,61.46907614534888
Dominican Republic,Chile,107000000,,,-71.52064394516428,-39.04701430994844
Dominican Republic,Costa Rica,*000000,,,-84.17542309600948,9.965671127464528
Dominican Republic,Cyprus,*000000,,,33.03955380295407,34.90706085094344
Dominican Republic,Finland,0000*00,,,26.21176461029636,64.50409403963653
Dominican Republic,France,2440004100,,,-2.876696699270627,42.46070432663372
Dominican Republic,Germany,8000700,,,10.288485092742851,51.13372269040778
Dominican Republic,Greece,37000*00,,,22.719813447095056,39.066715899713955
Dominican Republic,Hungary,0000*00,,,19.357628627745918,47.19995117195427
Dominican Republic,Italy,9000900,,,12.140788372235871,42.75118305296426
Dominican Republic,Mexico,7000900,,,-102.57634952398689,23.935371902244825
Dominican Republic,Nicaragua,0000*00,,,-85.02031850080252,12.848190428036988
Dominican Republic,Panama,38000*00,,,-80.10916483549376,8.530019388864652
Dominican Republic,Peru,00001300,,,-74.3918058168472,-9.191562905134548
Dominican Republic,Spain,155000000,,,-3.617020602387373,40.348656106226734
Dominican Republic,Suriname,*000000,,,-55.91145629952073,4.1200080317588865
Dominican Republic,Sweden,5000*00,,,16.59626584684802,62.811484968080336
Dominican Republic,Switzerland,0000*00,,,8.118300613385486,46.79173768366762
Dominican Republic,Turkey,*000000,,,35.116900150938406,39.06837194061471
Dominican Republic,United States of America,76300015100,,,-112.59943591150451,45.70562800215179
Ecuador,Argentina,*0001700,-78.38416674608372,-1.4547717055405802,-65.17536077114173,-35.44682148949511
Ecuador,Australia,0000*00,-78.38416674608372,-1.4547717055405802,134.50277547536595,-25.730654779726077
Ecuador,Bolivia,0000*00,-78.38416674608372,-1.4547717055405802,-64.64140560603113,-16.72898701530584
Ecuador,Brazil,240005700,-78.38416674608372,-1.4547717055405802,-53.05434003576711,-10.806773643498916
Ecuador,Canada,280006100,-78.38416674608372,-1.4547717055405802,-98.14238137209698,61.46907614534888
Ecuador,Chile,280001800,-78.38416674608372,-1.4547717055405802,-71.52064394516428,-39.04701430994844
Ecuador,Colombia,*000900,-78.38416674608372,-1.4547717055405802,-73.0777320869748,3.9272138627097055
Ecuador,Costa Rica,5000000,-78.38416674608372,-1.4547717055405802,-84.17542309600948,9.965671127464528
Ecuador,Czechia,0000*00,-78.38416674608372,-1.4547717055405802,15.334558102365815,49.775245294369
Ecuador,Dominican Republic,0000500,-78.38416674608372,-1.4547717055405802,,
Ecuador,Finland,0000*00,-78.38416674608372,-1.4547717055405802,26.21176461029636,64.50409403963653
Ecuador,France,*0002700,-78.38416674608372,-1.4547717055405802,-2.876696699270627,42.46070432663372
Ecuador,Germany,*0001300,-78.38416674608372,-1.4547717055405802,10.288485092742851,51.13372269040778
Ecuador,Ireland,0000*00,-78.38416674608372,-1.4547717055405802,-8.010236544877014,53.180591209950066
Ecuador,Italy,200002200,-78.38416674608372,-1.4547717055405802,12.140788372235871,42.75118305296426
Ecuador,Mexico,10000*00,-78.38416674608372,-1.4547717055405802,-102.57634952398689,23.935371902244825
Ecuador,Netherlands,0000800,-78.38416674608372,-1.4547717055405802,5.5122171009654,52.298700374441786
Ecuador,Norway,*000000,-78.38416674608372,-1.4547717055405802,15.46811995520676,69.15685630975351
Ecuador,Panama,7000*00,-78.38416674608372,-1.4547717055405802,-80.10916483549376,8.530019388864652
Ecuador,Papua New Guinea,0000*00,-78.38416674608372,-1.4547717055405802,145.31757462782247,-6.451644514630345
Ecuador,Peru,9000*00,-78.38416674608372,-1.4547717055405802,-74.3918058168472,-9.191562905134548
Ecuador,Romania,0000*00,-78.38416674608372,-1.4547717055405802,24.943252494635377,45.857101035738005
Ecuador,South Korea,*000000,-78.38416674608372,-1.4547717055405802,127.8213171283307,36.42759860415487
Ecuador,Spain,5000000,-78.38416674608372,-1.4547717055405802,-3.617020602387373,40.348656106226734
Ecuador,Sweden,90001100,-78.38416674608372,-1.4547717055405802,16.59626584684802,62.811484968080336
Ecuador,Switzerland,0000700,-78.38416674608372,-1.4547717055405802,8.118300613385486,46.79173768366762
Ecuador,United Kingdom,*0001400,-78.38416674608372,-1.4547717055405802,-2.8531353951805536,53.914773480537036
Ecuador,United States of America,1354000074500,-78.38416674608372,-1.4547717055405802,-112.59943591150451,45.70562800215179
Ecuador,Uruguay,*000700,-78.38416674608372,-1.4547717055405802,-56.003278666548475,-32.780904365230825
Ecuador,Venezuela,0000*00,-78.38416674608372,-1.4547717055405802,-66.16382727830239,7.162132267639005
Egypt,Albania,0000*00,29.844461513124404,26.50661999974955,20.032426431443202,41.141353306048764
Egypt,Argentina,*000*00,29.844461513124404,26.50661999974955,-65.17536077114173,-35.44682148949511
Egypt,Australia,259000155000,29.844461513124404,26.50661999974955,134.50277547536595,-25.730654779726077
Egypt,Austria,31600016800,29.844461513124404,26.50661999974955,14.076158884337072,47.6139487927463
Egypt,Belarus,*000*00,29.844461513124404,26.50661999974955,27.98135261544802,53.50634479481113
Egypt,Belgium,860005000,29.844461513124404,26.50661999974955,4.580834113854934,50.65244095902296
Egypt,Bosnia and Herz.,0000*00,29.844461513124404,26.50661999974955,17.816883270390075,44.18076776297473
Egypt,Brazil,1490001700,29.844461513124404,26.50661999974955,-53.05434003576711,-10.806773643498916
Egypt,Bulgaria,6000800,29.844461513124404,26.50661999974955,25.19511095327711,42.7531187620217
Egypt,Canada,244000115500,29.844461513124404,26.50661999974955,-98.14238137209698,61.46907614534888
Egypt,Chad,0000*00,29.844461513124404,26.50661999974955,18.581329525332883,15.328867399839657
Egypt,Chile,*000000,29.844461513124404,26.50661999974955,-71.52064394516428,-39.04701430994844
Egypt,China,*000000,29.844461513124404,26.50661999974955,103.88361230063248,36.555066531858685
Egypt,Colombia,*000000,29.844461513124404,26.50661999974955,-73.0777320869748,3.9272138627097055
Egypt,Costa Rica,*000000,29.844461513124404,26.50661999974955,-84.17542309600948,9.965671127464528
Egypt,Croatia,*000*00,29.844461513124404,26.50661999974955,16.566189771645533,45.016233995931124
Egypt,Cyprus,2460008800,29.844461513124404,26.50661999974955,33.03955380295407,34.90706085094344
Egypt,Czechia,5000*00,29.844461513124404,26.50661999974955,15.334558102365815,49.775245294369
Egypt,Dem. Rep. Congo,*000000,29.844461513124404,26.50661999974955,23.582955831479087,-2.8502757110956676
Egypt,Denmark,15000800,29.844461513124404,26.50661999974955,9.876372937675002,56.06393446179454
Egypt,Ethiopia,0000*00,29.844461513124404,26.50661999974955,39.55125579293772,8.65399918813258
Egypt,Finland,80001300,29.844461513124404,26.50661999974955,26.21176461029636,64.50409403963653
Egypt,France,28400084200,29.844461513124404,26.50661999974955,-2.876696699270627,42.46070432663372
Egypt,Georgia,30000800,29.844461513124404,26.50661999974955,43.481542654090276,42.162015014153006
Egypt,Germany,3231000107900,29.844461513124404,26.50661999974955,10.288485092742851,51.13372269040778
Egypt,Greece,40900015900,29.844461513124404,26.50661999974955,22.719813447095056,39.066715899713955
Egypt,Hungary,200001400,29.844461513124404,26.50661999974955,19.357628627745918,47.19995117195427
Egypt,India,0000*00,29.844461513124404,26.50661999974955,79.59370376325381,22.92500640740852
Egypt,Indonesia,170001400,29.844461513124404,26.50661999974955,117.42340756227367,-2.2217379365205416
Egypt,Iraq,280610000,29.844461513124404,26.50661999974955,43.75691096461423,33.03682096372491
Egypt,Ireland,120003000,29.844461513124404,26.50661999974955,-8.010236544877014,53.180591209950066
Egypt,Italy,732000167200,29.844461513124404,26.50661999974955,12.140788372235871,42.75118305296426
Egypt,Jordan,2990006900,29.844461513124404,26.50661999974955,36.77945490632519,31.245490584748417
Egypt,Kazakhstan,*000*00,29.844461513124404,26.50661999974955,67.28461098110006,48.19166075218231
Egypt,Kenya,0000*00,29.844461513124404,26.50661999974955,37.79155528666138,0.5959662521769502
Egypt,Kuwait,18000*00,29.844461513124404,26.50661999974955,47.600098887626416,29.307266634033564
Egypt,Latvia,0000500,29.844461513124404,26.50661999974955,24.833296149803438,56.80717513427924
Egypt,Lebanon,13905003500,29.844461513124404,26.50661999974955,35.87098632001643,33.91182720781994
Egypt,Libya,*000*00,29.844461513124404,26.50661999974955,17.97435277916037,26.99746040702032
Egypt,Lithuania,0000*00,29.844461513124404,26.50661999974955,23.88064027584349,55.284319484766066
Egypt,Luxembourg,5000500,29.844461513124404,26.50661999974955,5.965223432343999,49.76570507415103
Egypt,Malaysia,14000*00,29.844461513124404,26.50661999974955,109.6981484486297,3.7255884257737155
Egypt,Mauritania,*000000,29.844461513124404,26.50661999974955,-10.326396925234992,20.20926720635376
Egypt,Mexico,0000*00,29.844461513124404,26.50661999974955,-102.57634952398689,23.935371902244825
Egypt,Moldova,0000*00,29.844461513124404,26.50661999974955,28.41048279080328,47.20367642606752
Egypt,Morocco,*000000,29.844461513124404,26.50661999974955,-8.420479544549693,29.88539469830206
Egypt,Netherlands,9200019900,29.844461513124404,26.50661999974955,5.5122171009654,52.298700374441786
Egypt,New Zealand,*0002700,29.844461513124404,26.50661999974955,172.70192594405574,-41.662578757158684
Egypt,Norway,170005600,29.844461513124404,26.50661999974955,15.46811995520676,69.15685630975351
Egypt,Peru,*000000,29.844461513124404,26.50661999974955,-74.3918058168472,-9.191562905134548
Egypt,Philippines,0000*00,29.844461513124404,26.50661999974955,122.90267236988684,11.763799362297666
Egypt,Poland,110005000,29.844461513124404,26.50661999974955,19.31101430844868,52.14826021933187
Egypt,Portugal,*000*00,29.844461513124404,26.50661999974955,-8.055765588295687,39.63404977497817
Egypt,Qatar,9000000,29.844461513124404,26.50661999974955,51.1835025789133,25.32185097420669
Egypt,Romania,00001700,29.844461513124404,26.50661999974955,24.943252494635377,45.857101035738005
Egypt,Russia,7000*00,29.844461513124404,26.50661999974955,96.80331818290131,61.96166349492301
Egypt,Slovakia,0000*00,29.844461513124404,26.50661999974955,19.507657147433708,48.7267113517275
Egypt,Slovenia,*000000,29.844461513124404,26.50661999974955,14.938152320795732,46.12542205901039
Egypt,Somalia,*000000,29.844461513124404,26.50661999974955,45.72670076723566,4.752347756504953
Egypt,South Africa,486000*00,29.844461513124404,26.50661999974955,25.048013879861678,-28.947033259979115
Egypt,South Korea,8340001400,29.844461513124404,26.50661999974955,127.8213171283307,36.42759860415487
Egypt,Spain,400001100,29.844461513124404,26.50661999974955,-3.617020602387373,40.348656106226734
Egypt,Sudan,230001600,29.844461513124404,26.50661999974955,29.8626040122579,15.990585003116715
Egypt,Sweden,39600034100,29.844461513124404,26.50661999974955,16.59626584684802,62.811484968080336
Egypt,Switzerland,440009500,29.844461513124404,26.50661999974955,8.118300613385486,46.79173768366762
Egypt,Syria,970002800,29.844461513124404,26.50661999974955,38.54423941961137,35.012614281129
Egypt,Thailand,22000600,29.844461513124404,26.50661999974955,101.00613354626108,15.01697499141648
Egypt,Turkey,1860005100,29.844461513124404,26.50661999974955,35.116900150938406,39.06837194061471
Egypt,Ukraine,21000*00,29.844461513124404,26.50661999974955,31.229122070266495,49.14882260840351
Egypt,United Kingdom,43500053900,29.844461513124404,26.50661999974955,-2.8531353951805536,53.914773480537036
Egypt,United States of America,37100001122000,29.844461513124404,26.50661999974955,-112.59943591150451,45.70562800215179
Egypt,Yemen,*0001600,29.844461513124404,26.50661999974955,47.535044758543485,15.913231950143004
Egypt,Zambia,*000000,29.844461513124404,26.50661999974955,27.727591918760577,-13.395067553524187
El Salvador,Argentina,170001800,-88.87290317032377,13.726091625794197,-65.17536077114173,-35.44682148949511
El Salvador,Australia,140001000,-88.87290317032377,13.726091625794197,134.50277547536595,-25.730654779726077
El Salvador,Belgium,93000700,-88.87290317032377,13.726091625794197,4.580834113854934,50.65244095902296
El Salvador,Belize,1459000000,-88.87290317032377,13.726091625794197,-88.70342125299318,17.197089911451545
El Salvador,Brazil,70001000,-88.87290317032377,13.726091625794197,-53.05434003576711,-10.806773643498916
El Salvador,Canada,213000123000,-88.87290317032377,13.726091625794197,-98.14238137209698,61.46907614534888
El Salvador,Chile,18000900,-88.87290317032377,13.726091625794197,-71.52064394516428,-39.04701430994844
El Salvador,Colombia,*0001100,-88.87290317032377,13.726091625794197,-73.0777320869748,3.9272138627097055
El Salvador,Costa Rica,91700050100,-88.87290317032377,13.726091625794197,-84.17542309600948,9.965671127464528
El Salvador,Denmark,0000*00,-88.87290317032377,13.726091625794197,9.876372937675002,56.06393446179454
El Salvador,El Salvador,0098000000,-88.87290317032377,13.726091625794197,-88.87290317032377,13.726091625794197
El Salvador,Finland,00001000,-88.87290317032377,13.726091625794197,26.21176461029636,64.50409403963653
El Salvador,France,*0002900,-88.87290317032377,13.726091625794197,-2.876696699270627,42.46070432663372
El Salvador,Germany,20000700,-88.87290317032377,13.726091625794197,10.288485092742851,51.13372269040778
El Salvador,Greece,7000600,-88.87290317032377,13.726091625794197,22.719813447095056,39.066715899713955
El Salvador,Guatemala,000015000,-88.87290317032377,13.726091625794197,-90.36945836053154,15.699360612026911
El Salvador,Honduras,10000500,-88.87290317032377,13.726091625794197,-86.58996383801542,14.822947081652929
El Salvador,Ireland,0000*00,-88.87290317032377,13.726091625794197,-8.010236544877014,53.180591209950066
El Salvador,Italy,111700029100,-88.87290317032377,13.726091625794197,12.140788372235871,42.75118305296426
El Salvador,Mexico,764000236600,-88.87290317032377,13.726091625794197,-102.57634952398689,23.935371902244825
El Salvador,Netherlands,8000*00,-88.87290317032377,13.726091625794197,5.5122171009654,52.298700374441786
El Salvador,New Zealand,0000*00,-88.87290317032377,13.726091625794197,172.70192594405574,-41.662578757158684
El Salvador,Nicaragua,29300022000,-88.87290317032377,13.726091625794197,-85.02031850080252,12.848190428036988
El Salvador,Norway,6000*00,-88.87290317032377,13.726091625794197,15.46811995520676,69.15685630975351
El Salvador,Panama,79800027300,-88.87290317032377,13.726091625794197,-80.10916483549376,8.530019388864652
El Salvador,Paraguay,0000*00,-88.87290317032377,13.726091625794197,-58.387387833505706,-23.248041946292087
El Salvador,Peru,*000*00,-88.87290317032377,13.726091625794197,-74.3918058168472,-9.191562905134548
El Salvador,South Africa,*000000,-88.87290317032377,13.726091625794197,25.048013879861678,-28.947033259979115
El Salvador,Spain,555000600,-88.87290317032377,13.726091625794197,-3.617020602387373,40.348656106226734
El Salvador,Sweden,1740007600,-88.87290317032377,13.726091625794197,16.59626584684802,62.811484968080336
El Salvador,Switzerland,*000000,-88.87290317032377,13.726091625794197,8.118300613385486,46.79173768366762
El Salvador,United Kingdom,720002900,-88.87290317032377,13.726091625794197,-2.8531353951805536,53.914773480537036
El Salvador,United States of America,555940001433100,-88.87290317032377,13.726091625794197,-112.59943591150451,45.70562800215179
El Salvador,Uruguay,0000*00,-88.87290317032377,13.726091625794197,-56.003278666548475,-32.780904365230825
Eritrea,Algeria,0000*00,38.678186927864814,15.42727675141294,2.5980477916183444,28.185481278657537
Eritrea,Angola,17670003400,38.678186927864814,15.42727675141294,17.47057255231345,-12.245869036133188
Eritrea,Argentina,*000*00,38.678186927864814,15.42727675141294,-65.17536077114173,-35.44682148949511
Eritrea,Australia,2700011800,38.678186927864814,15.42727675141294,134.50277547536595,-25.730654779726077
Eritrea,Austria,14800021500,38.678186927864814,15.42727675141294,14.076158884337072,47.6139487927463
Eritrea,Azerbaijan,*000000,38.678186927864814,15.42727675141294,47.553909558006055,40.22069054766167
Eritrea,Bahamas,0000*00,38.678186927864814,15.42727675141294,-77.92997080393513,25.515491725336624
Eritrea,Belarus,*000000,38.678186927864814,15.42727675141294,27.98135261544802,53.50634479481113
Eritrea,Belgium,107000100000,38.678186927864814,15.42727675141294,4.580834113854934,50.65244095902296
Eritrea,Benin,0000*00,38.678186927864814,15.42727675141294,2.3373775534961565,9.647430780663704
Eritrea,Botswana,00001000,38.678186927864814,15.42727675141294,23.773081465789428,-22.099711378826413
Eritrea,Brazil,110002500,38.678186927864814,15.42727675141294,-53.05434003576711,-10.806773643498916
Eritrea,Bulgaria,*000500,38.678186927864814,15.42727675141294,25.19511095327711,42.7531187620217
Eritrea,Burkina Faso,0000*00,38.678186927864814,15.42727675141294,-1.7765374520559394,12.311650494136709
Eritrea,Cambodia,*000000,38.678186927864814,15.42727675141294,104.87608532525192,12.684728629393506
Eritrea,Cameroon,*000*00,38.678186927864814,15.42727675141294,12.61155154650177,5.663095287992695
Eritrea,Canada,610000180600,38.678186927864814,15.42727675141294,-98.14238137209698,61.46907614534888
Eritrea,Chad,*000*00,38.678186927864814,15.42727675141294,18.581329525332883,15.328867399839657
Eritrea,China,*000000,38.678186927864814,15.42727675141294,103.88361230063248,36.555066531858685
Eritrea,Colombia,0000*00,38.678186927864814,15.42727675141294,-73.0777320869748,3.9272138627097055
Eritrea,Costa Rica,7000*00,38.678186927864814,15.42727675141294,-84.17542309600948,9.965671127464528
Eritrea,Croatia,6000800,38.678186927864814,15.42727675141294,16.566189771645533,45.016233995931124
Eritrea,Cuba,00002000,38.678186927864814,15.42727675141294,-78.96068490970256,21.631751541025228
Eritrea,Cyprus,9000800,38.678186927864814,15.42727675141294,33.03955380295407,34.90706085094344
Eritrea,Czechia,00001700,38.678186927864814,15.42727675141294,15.334558102365815,49.775245294369
Eritrea,Dem. Rep. Congo,0000*00,38.678186927864814,15.42727675141294,23.582955831479087,-2.8502757110956676
Eritrea,Denmark,35000374500,38.678186927864814,15.42727675141294,9.876372937675002,56.06393446179454
Eritrea,Djibouti,7490*032200,38.678186927864814,15.42727675141294,42.49801973604448,11.77304439553392
Eritrea,Egypt,5601000153100,38.678186927864814,15.42727675141294,29.844461513124404,26.50661999974955
Eritrea,Eritrea,00160000,38.678186927864814,15.42727675141294,38.678186927864814,15.42727675141294
Eritrea,Estonia,0000*00,38.678186927864814,15.42727675141294,25.8247256130266,58.643695426630906
Eritrea,Ethiopia,78052016554800,38.678186927864814,15.42727675141294,39.55125579293772,8.65399918813258
Eritrea,Fiji,0000*00,38.678186927864814,15.42727675141294,163.85316464458234,-17.31630942638265
Eritrea,Finland,7400034300,38.678186927864814,15.42727675141294,26.21176461029636,64.50409403963653
Eritrea,France,737000306300,38.678186927864814,15.42727675141294,-2.876696699270627,42.46070432663372
Eritrea,Germany,154000003002000,38.678186927864814,15.42727675141294,10.288485092742851,51.13372269040778
Eritrea,Ghana,830001100,38.678186927864814,15.42727675141294,-1.2369685557063992,7.928651813099647
Eritrea,Greece,28600040300,38.678186927864814,15.42727675141294,22.719813447095056,39.066715899713955
Eritrea,Hungary,70004900,38.678186927864814,15.42727675141294,19.357628627745918,47.19995117195427
Eritrea,Iceland,0000900,38.678186927864814,15.42727675141294,-18.761028770831768,65.07427633529105
Eritrea,India,00003800,38.678186927864814,15.42727675141294,79.59370376325381,22.92500640740852
Eritrea,Indonesia,310002300,38.678186927864814,15.42727675141294,117.42340756227367,-2.2217379365205416
Eritrea,Iraq,*000000,38.678186927864814,15.42727675141294,43.75691096461423,33.03682096372491
Eritrea,Ireland,50004700,38.678186927864814,15.42727675141294,-8.010236544877014,53.180591209950066
Eritrea,Israel,00002781200,38.678186927864814,15.42727675141294,35.00385120642901,31.484919390019705
Eritrea,Italy,76830001004900,38.678186927864814,15.42727675141294,12.140788372235871,42.75118305296426
Eritrea,Jordan,170002100,38.678186927864814,15.42727675141294,36.77945490632519,31.245490584748417
Eritrea,Kenya,509000108100,38.678186927864814,15.42727675141294,37.79155528666138,0.5959662521769502
Eritrea,Kuwait,23000000,38.678186927864814,15.42727675141294,47.600098887626416,29.307266634033564
Eritrea,Latvia,00001100,38.678186927864814,15.42727675141294,24.833296149803438,56.80717513427924
Eritrea,Lebanon,560*02100,38.678186927864814,15.42727675141294,35.87098632001643,33.91182720781994
Eritrea,Lesotho,0000500,38.678186927864814,15.42727675141294,28.170105295170494,-29.625290493692013
Eritrea,Liberia,0000*00,38.678186927864814,15.42727675141294,-9.41083615437112,6.431619862252995
Eritrea,Libya,420000043700,38.678186927864814,15.42727675141294,17.97435277916037,26.99746040702032
Eritrea,Lithuania,00001100,38.678186927864814,15.42727675141294,23.88064027584349,55.284319484766066
Eritrea,Luxembourg,1280007900,38.678186927864814,15.42727675141294,5.965223432343999,49.76570507415103
Eritrea,Malaysia,5000*00,38.678186927864814,15.42727675141294,109.6981484486297,3.7255884257737155
Eritrea,Mauritania,*000000,38.678186927864814,15.42727675141294,-10.326396925234992,20.20926720635376
Eritrea,Mexico,*000700,38.678186927864814,15.42727675141294,-102.57634952398689,23.935371902244825
Eritrea,Morocco,*000*00,38.678186927864814,15.42727675141294,-8.420479544549693,29.88539469830206
Eritrea,Mozambique,*000000,38.678186927864814,15.42727675141294,35.47261597864435,-17.230448975659684
Eritrea,Namibia,*000*00,38.678186927864814,15.42727675141294,17.156168126194093,-22.099776931731068
Eritrea,Netherlands,6060001348800,38.678186927864814,15.42727675141294,5.5122171009654,52.298700374441786
Eritrea,New Zealand,*000500,38.678186927864814,15.42727675141294,172.70192594405574,-41.662578757158684
Eritrea,Nigeria,150002200,38.678186927864814,15.42727675141294,7.9951277540897845,9.548318418209963
Eritrea,Norway,4740001506200,38.678186927864814,15.42727675141294,15.46811995520676,69.15685630975351
Eritrea,Panama,39000000,38.678186927864814,15.42727675141294,-80.10916483549376,8.530019388864652
Eritrea,Peru,0000*00,38.678186927864814,15.42727675141294,-74.3918058168472,-9.191562905134548
Eritrea,Philippines,*00016*0,38.678186927864814,15.42727675141294,122.90267236988684,11.763799362297666
Eritrea,Poland,*0002800,38.678186927864814,15.42727675141294,19.31101430844868,52.14826021933187
Eritrea,Portugal,1040005500,38.678186927864814,15.42727675141294,-8.055765588295687,39.63404977497817
Eritrea,Qatar,*000000,38.678186927864814,15.42727675141294,51.1835025789133,25.32185097420669
Eritrea,Republic of Serbia,*000000,38.678186927864814,15.42727675141294,,
Eritrea,Romania,00003400,38.678186927864814,15.42727675141294,24.943252494635377,45.857101035738005
Eritrea,Russia,*000*00,38.678186927864814,15.42727675141294,96.80331818290131,61.96166349492301
Eritrea,Rwanda,8000500,38.678186927864814,15.42727675141294,29.918963922242906,-2.013514465834136
Eritrea,Saudi Arabia,*0003100,38.678186927864814,15.42727675141294,44.51636376826477,24.123289839105293
Eritrea,Senegal,*000*00,38.678186927864814,15.42727675141294,-14.50980278585943,14.354139988452022
Eritrea,Slovakia,00002200,38.678186927864814,15.42727675141294,19.507657147433708,48.7267113517275
Eritrea,Slovenia,*0002700,38.678186927864814,15.42727675141294,14.938152320795732,46.12542205901039
Eritrea,Somalia,340003600,38.678186927864814,15.42727675141294,45.72670076723566,4.752347756504953
Eritrea,South Africa,51000197800,38.678186927864814,15.42727675141294,25.048013879861678,-28.947033259979115
Eritrea,South Korea,0000*00,38.678186927864814,15.42727675141294,127.8213171283307,36.42759860415487
Eritrea,Spain,150009600,38.678186927864814,15.42727675141294,-3.617020602387373,40.348656106226734
Eritrea,Sudan,400000010317600,38.678186927864814,15.42727675141294,29.8626040122579,15.990585003116715
Eritrea,Sweden,12780002596800,38.678186927864814,15.42727675141294,16.59626584684802,62.811484968080336
Eritrea,Switzerland,73440002626400,38.678186927864814,15.42727675141294,8.118300613385486,46.79173768366762
Eritrea,Syria,70001900,38.678186927864814,15.42727675141294,38.54423941961137,35.012614281129
Eritrea,Thailand,*000500,38.678186927864814,15.42727675141294,101.00613354626108,15.01697499141648
Eritrea,Tunisia,0000700,38.678186927864814,15.42727675141294,9.534716120695835,34.172939036882376
Eritrea,Turkey,690007800,38.678186927864814,15.42727675141294,35.116900150938406,39.06837194061471
Eritrea,Uganda,7353000451100,38.678186927864814,15.42727675141294,32.357550319986856,1.2954855035097104
Eritrea,Ukraine,250001800,38.678186927864814,15.42727675141294,31.229122070266495,49.14882260840351
Eritrea,United Arab Emirates,*000000,38.678186927864814,15.42727675141294,54.20671476159633,23.86863365334761
Eritrea,United Kingdom,15120001372000,38.678186927864814,15.42727675141294,-2.8531353951805536,53.914773480537036
Eritrea,United States of America,1447000448000,38.678186927864814,15.42727675141294,-112.59943591150451,45.70562800215179
Eritrea,Yemen,393000140200,38.678186927864814,15.42727675141294,47.535044758543485,15.913231950143004
Eritrea,Zambia,60001700,38.678186927864814,15.42727675141294,27.727591918760577,-13.395067553524187
Eritrea,Zimbabwe,00*01900,38.678186927864814,15.42727675141294,29.788548371892524,-18.906987947858802
Eritrea,eSwatini,*000*00,38.678186927864814,15.42727675141294,31.39525590206532,-26.48985528852001
Estonia,Australia,*000*00,25.8247256130266,58.643695426630906,134.50277547536595,-25.730654779726077
Estonia,Austria,0000*00,25.8247256130266,58.643695426630906,14.076158884337072,47.6139487927463
Estonia,Canada,0000700,25.8247256130266,58.643695426630906,-98.14238137209698,61.46907614534888
Estonia,Croatia,*000000,25.8247256130266,58.643695426630906,16.566189771645533,45.016233995931124
Estonia,Egypt,*000000,25.8247256130266,58.643695426630906,29.844461513124404,26.50661999974955
Estonia,France,0000800,25.8247256130266,58.643695426630906,-2.876696699270627,42.46070432663372
Estonia,Germany,*000*00,25.8247256130266,58.643695426630906,10.288485092742851,51.13372269040778
Estonia,Portugal,*000000,25.8247256130266,58.643695426630906,-8.055765588295687,39.63404977497817
Estonia,South Africa,5000700,25.8247256130266,58.643695426630906,25.048013879861678,-28.947033259979115
Estonia,Sweden,*000*00,25.8247256130266,58.643695426630906,16.59626584684802,62.811484968080336
Estonia,United States of America,3200027600,25.8247256130266,58.643695426630906,-112.59943591150451,45.70562800215179
Ethiopia,Angola,57000*00,39.55125579293772,8.65399918813258,17.47057255231345,-12.245869036133188
Ethiopia,Argentina,0000*00,39.55125579293772,8.65399918813258,-65.17536077114173,-35.44682148949511
Ethiopia,Australia,21700025700,39.55125579293772,8.65399918813258,134.50277547536595,-25.730654779726077
Ethiopia,Austria,17000014600,39.55125579293772,8.65399918813258,14.076158884337072,47.6139487927463
Ethiopia,Belarus,0000600,39.55125579293772,8.65399918813258,27.98135261544802,53.50634479481113
Ethiopia,Belgium,9200012100,39.55125579293772,8.65399918813258,4.580834113854934,50.65244095902296
Ethiopia,Bolivia,0000*00,39.55125579293772,8.65399918813258,-64.64140560603113,-16.72898701530584
Ethiopia,Botswana,0000*00,39.55125579293772,8.65399918813258,23.773081465789428,-22.099711378826413
Ethiopia,Brazil,220002200,39.55125579293772,8.65399918813258,-53.05434003576711,-10.806773643498916
Ethiopia,Bulgaria,00001300,39.55125579293772,8.65399918813258,25.19511095327711,42.7531187620217
Ethiopia,Burundi,*000000,39.55125579293772,8.65399918813258,29.913892295425715,-3.3773910753554675
Ethiopia,Cambodia,0000*00,39.55125579293772,8.65399918813258,104.87608532525192,12.684728629393506
Ethiopia,Canada,315000147000,39.55125579293772,8.65399918813258,-98.14238137209698,61.46907614534888
Ethiopia,Chad,6000500,39.55125579293772,8.65399918813258,18.581329525332883,15.328867399839657
Ethiopia,Colombia,00001700,39.55125579293772,8.65399918813258,-73.0777320869748,3.9272138627097055
Ethiopia,Costa Rica,*000*00,39.55125579293772,8.65399918813258,-84.17542309600948,9.965671127464528
Ethiopia,Cuba,0000500,39.55125579293772,8.65399918813258,-78.96068490970256,21.631751541025228
Ethiopia,Cyprus,16000500,39.55125579293772,8.65399918813258,33.03955380295407,34.90706085094344
Ethiopia,Czechia,120001000,39.55125579293772,8.65399918813258,15.334558102365815,49.775245294369
Ethiopia,Dem. Rep. Congo,*000000,39.55125579293772,8.65399918813258,23.582955831479087,-2.8502757110956676
Ethiopia,Denmark,500008000,39.55125579293772,8.65399918813258,9.876372937675002,56.06393446179454
Ethiopia,Djibouti,7243054051600,39.55125579293772,8.65399918813258,42.49801973604448,11.77304439553392
Ethiopia,Egypt,10637000139200,39.55125579293772,8.65399918813258,29.844461513124404,26.50661999974955
Ethiopia,Eritrea,80002300,39.55125579293772,8.65399918813258,38.678186927864814,15.42727675141294
